job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true,years_experience_extracted,skills_extracted,skill_count_extracted,degree_level_extracted,buzzword_count
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: SAP, Salesforce, Machine Learning. Bachelor's required. self-starter",2,3,Bachelor's required,2,Machine Learning|Salesforce|SAP,3,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Airflow, Power BI, SQL. Minimum 2 years experience required. None mentioned. Must thrive in a fast-paced environment.",2,3,None mentioned,2,SQL|Power BI|Airflow,3,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in R, Statistics, Tableau. Bachelor's preferred. We're looking for someone who can ambiguity.",2,3,Bachelor's preferred,2,Tableau|R|Statistics,3,Bachelor's preferred,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with SAP, Power BI, Statistics. Minimum 2 years experience required. Bachelor's required. Must thrive in a high-growth.",2,3,Bachelor's required,2,Power BI|Statistics|SAP,3,Bachelor's required,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Tableau, SQL, Git, Machine Learning. None mentioned. We're looking for someone who can scrappy.",2,4,None mentioned,2,SQL|Tableau|Git|Machine Learning,4,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Git, Excel. Minimum 0 years experience required. Bachelor's required. Must thrive in a ownership mindset.",0,2,Bachelor's required,0,Excel|Git,2,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Azure, dbt, Machine Learning. None mentioned. high-growth",2,3,None mentioned,2,Azure|dbt|Machine Learning,3,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Excel, Salesforce. None mentioned. We're looking for someone who can stakeholder management.",1,2,None mentioned,1,Excel|Salesforce,2,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Python, Looker, Azure. Minimum 1 years experience required. Bachelor's required. Must thrive in a ownership mindset.",1,3,Bachelor's required,1,Python|Azure|Looker,3,Bachelor's required,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Looker, Spark, Power BI. Bachelor's preferred. We're looking for someone who can fast-paced environment.",1,3,Bachelor's preferred,1,Power BI|Looker|Spark,3,Bachelor's preferred,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Statistics, SQL, Power BI, Python. None mentioned. We're looking for someone who can fast-paced environment.",1,4,None mentioned,1,SQL|Python|Power BI|Statistics,4,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Tableau. Master's required. We're looking for someone who can fast-paced environment.,1,1,Master's required,1,Tableau,1,Master's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Looker, Excel, SAP. Minimum 2 years experience required. Bachelor's required. Must thrive in a self-starter.",2,3,Bachelor's required,2,Excel|Looker|SAP,3,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with GCP, Git, SAP. Minimum 1 years experience required. None mentioned. Must thrive in a scrappy.",1,3,None mentioned,1,GCP|Git|SAP,3,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Power BI, A/B Testing. Bachelor's required. wear many hats",2,2,Bachelor's required,2,Power BI|A/B Testing,2,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Git, dbt, Airflow, Azure, Salesforce. None mentioned. We're looking for someone who can scrappy.",2,5,None mentioned,2,Azure|dbt|Airflow|Git|Salesforce,5,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Snowflake, GCP, Excel, A/B Testing. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a stakeholder management.",4,4,Bachelor's preferred,4,Excel|GCP|Snowflake|A/B Testing,4,Bachelor's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Excel, Airflow, SQL. Bachelor's required. We're looking for someone who can scrappy.",2,3,Bachelor's required,2,SQL|Excel|Airflow,3,Bachelor's required,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Tableau, Statistics, Git. Bachelor's preferred. ambiguity",3,3,Bachelor's preferred,3,Tableau|Git|Statistics,3,Bachelor's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Tableau, Git, Excel, Snowflake. None mentioned. stakeholder management",2,4,None mentioned,2,Excel|Tableau|Snowflake|Git,4,None mentioned,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: R, Statistics, GCP, dbt. None mentioned. ownership mindset",2,4,None mentioned,2,R|GCP|dbt|Statistics,4,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in R, SAP, GCP. Bachelor's preferred. We're looking for someone who can ownership mindset.",1,3,Bachelor's preferred,1,R|GCP|SAP,3,Bachelor's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Python, Machine Learning, Azure. Bachelor's preferred. stakeholder management",2,3,Bachelor's preferred,2,Python|Azure|Machine Learning,3,Bachelor's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: GCP, Snowflake, AWS, dbt, Airflow. Master's preferred. stakeholder management",3,5,Master's preferred,3,AWS|GCP|Snowflake|dbt|Airflow,5,Master's preferred,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Git, Machine Learning. Minimum 2 years experience required. Bachelor's required. Must thrive in a ambiguity.",2,2,Bachelor's required,2,Git|Machine Learning,2,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in A/B Testing, Machine Learning, Tableau. Master's preferred. We're looking for someone who can fast-paced environment.",2,3,Master's preferred,2,Tableau|A/B Testing|Machine Learning,3,Master's preferred,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with dbt, Spark, A/B Testing. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",3,3,Bachelor's preferred,3,dbt|Spark|A/B Testing,3,Bachelor's preferred,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Power BI, SAP, Looker, GCP. None mentioned. self-starter",3,4,None mentioned,3,Power BI|GCP|Looker|SAP,4,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Tableau, A/B Testing, Airflow, Salesforce. Minimum 4 years experience required. None mentioned. Must thrive in a stakeholder management.",4,4,None mentioned,4,Tableau|Airflow|A/B Testing|Salesforce,4,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Azure, SQL, Power BI. Minimum 2 years experience required. None mentioned. Must thrive in a wear many hats.",2,3,None mentioned,2,SQL|Power BI|Azure,3,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Airflow, Git, Excel. Bachelor's required. We're looking for someone who can cross-functional collaboration.",3,3,Bachelor's required,3,Excel|Airflow|Git,3,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Salesforce, Looker, Statistics, dbt, Power BI, Tableau, A/B Testing. Bachelor's preferred. We're looking for someone who can fast-paced environment.",3,7,Bachelor's preferred,3,Tableau|Power BI|Looker|dbt|Statistics|A/B Testing|Salesforce,7,Bachelor's preferred,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: R, Git, GCP. Bachelor's required. wear many hats",2,3,Bachelor's required,2,R|GCP|Git,3,Bachelor's required,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with AWS. Minimum 3 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",3,1,Bachelor's required,3,AWS,1,Bachelor's required,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 0+ years of experience. Required skills: Git, Excel, Tableau, A/B Testing, Snowflake. None mentioned. scrappy",0,5,None mentioned,0,Excel|Tableau|Snowflake|Git|A/B Testing,5,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: dbt, Machine Learning, Excel. Master's preferred. ownership mindset",2,3,Master's preferred,2,Excel|dbt|Machine Learning,3,Master's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Statistics, Machine Learning, GCP. Minimum 1 years experience required. None mentioned. Must thrive in a ambiguity.",1,3,None mentioned,1,GCP|Statistics|Machine Learning,3,None mentioned,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Machine Learning, Python. Minimum 3 years experience required. None mentioned. Must thrive in a ambiguity.",3,2,None mentioned,3,Python|Machine Learning,2,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in GCP. Bachelor's required. We're looking for someone who can ambiguity.,2,1,Bachelor's required,2,GCP,1,Bachelor's required,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Git, Statistics, Machine Learning, GCP. None mentioned. cross-functional collaboration",3,4,None mentioned,3,GCP|Git|Statistics|Machine Learning,4,None mentioned,1
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: AWS, Python. None mentioned. high-growth",2,2,None mentioned,2,Python|AWS,2,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Tableau. Bachelor's preferred. We're looking for someone who can self-starter.,2,1,Bachelor's preferred,2,Tableau,1,Bachelor's preferred,1
Data Analyst,startup,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Python, SAP, dbt. None mentioned. scrappy",3,3,None mentioned,3,Python|dbt|SAP,3,None mentioned,1
Data Analyst,startup,2022-02-15,2022,2022Q1,We are looking for a Data Analyst with 3+ years of experience. Required skills: Azure. Bachelor's preferred. ownership mindset,3,1,Bachelor's preferred,3,Azure,1,Bachelor's preferred,1
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Python, R, Tableau, GCP, dbt. Master's preferred. We're looking for someone who can self-starter.",2,5,Master's preferred,2,Python|Tableau|R|GCP|dbt,5,Master's preferred,1
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in A/B Testing, Excel, Snowflake, Python, Salesforce, Azure. None mentioned. We're looking for someone who can stakeholder management.",2,6,None mentioned,2,Python|Excel|Azure|Snowflake|A/B Testing|Salesforce,6,None mentioned,1
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Spark, Git, AWS, Salesforce, Excel. None mentioned. fast-paced environment",2,5,None mentioned,2,Excel|AWS|Spark|Git|Salesforce,5,None mentioned,1
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Looker, SAP. Bachelor's preferred. We're looking for someone who can cross-functional collaboration, high-growth, ownership mindset.",2,2,Bachelor's preferred,2,Looker|SAP,2,Bachelor's preferred,3
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 0+ years of experience. Required skills: Salesforce, Airflow, Looker, Machine Learning, AWS, Excel, Power BI. None mentioned. stakeholder management",0,7,None mentioned,0,Excel|Power BI|AWS|Looker|Airflow|Machine Learning|Salesforce,7,None mentioned,1
Data Analyst,startup,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with AWS, Power BI, Looker. Minimum 2 years experience required. Bachelor's required. Must thrive in a high-growth.",2,3,Bachelor's required,2,Power BI|AWS|Looker,3,Bachelor's required,1
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Salesforce, Git, Spark, Excel, Airflow, Looker. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a wear many hats.",2,6,Bachelor's preferred,2,Excel|Looker|Airflow|Spark|Git|Salesforce,6,Bachelor's preferred,1
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Airflow, AWS. Bachelor's preferred. We're looking for someone who can scrappy.",3,2,Bachelor's preferred,3,AWS|Airflow,2,Bachelor's preferred,1
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 1+ years of experience. Required skills: Tableau, Snowflake, A/B Testing. None mentioned. ambiguity",1,3,None mentioned,1,Tableau|Snowflake|A/B Testing,3,None mentioned,1
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with A/B Testing. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a ownership mindset.",4,1,Bachelor's preferred,4,A/B Testing,1,Bachelor's preferred,1
